-13.1784	-0.8228	-4850.0
-12.1479	-0.6209	-4106.0
-14.6738	2.7326	-4727.0
1.6385	3.5874	-4301.0
-13.06452	-1.45446	-3053.9
-8.70232	3.46742	-4064.6
3.5042	1.5437	-4236.0
4.82406	-2.36181	-1238.0
-14.28217	-2.70842	-3554.5
-7.00021	-0.08228	-5034.0
-8.66712	0.61871	-4604.0
-11.22663	3.86356	-4094.0
-6.66548	2.0664	-4234.0
-12.71214	0.94963	-5037.0
-2.4378	3.5754	-4385.0
-10.56367	0.54388	-4567.1
-12.6041	-1.0143	-3405.0
2.2108	-2.03876	-4331.0
1.68	-1.5578	-3893.0
-10.9145	-3.7464	-3920.0
-7.3323	3.9014	-2172.0
-3.83337	-2.69741	-4722.4
-3.83443	-1.00016	-5156.3
-3.3864	3.9625	-3302.0
-6.58964	2.00758	-5127.0
0.8202	-3.33129	-3950.9
-11.3704	-1.8743	-3984.0
-5.80451	2.76681	-4692.0
-7.40641	-2.80154	-4473.0
-6.48651	1.90832	-5190.0
-14.5181	0.22445	-4018.0
-7.56984	-0.92178	-4623.5
-12.5878	-0.8333	-3938.0
-1.57667	0.46167	-5049.0
4.81966	-2.32409	-1035.0
-12.40295	3.2673	-4525.0
-7.00156	0.46625	-5191.0
-4.01618	-0.36687	-4943.0
-2.7942	3.7218	-2174.0
-14.5322	-0.2905	-4175.0
-1.6726	-3.9723	-4713.0
-14.16297	-3.36153	-3489.1
4.84688	-2.3502	-909.0
-2.89637	3.72666	-2266.0
-9.57988	3.95986	-3869.2
2.6947	-3.6803	-4538.4
-3.0343	-3.5328	-4715.4
0.274	-0.001	-4908.0
-2.7133	3.5945	-2037.0
1.5078	0.53359	-4723.0
-6.99746	2.0014	-4499.0
-3.1193	2.5659	-4978.0
-2.8145	3.374	-4813.0
4.6405	-1.9659	-3956.4
-0.24029	3.30882	-4791.0
-9.44671	1.60967	-5241.0
-6.99998	1.4472	-5162.0
-0.7812	3.7004	-4823.0
-2.06317	3.8803	-3363.0
-12.4134	2.54359	-4735.5
-14.81012	-3.51409	-3374.9
-4.10159	3.06161	-4454.0
-3.36139	3.48706	-4211.0
-6.585	0.3217	-5151.0
-6.99894	3.01731	-4659.0
-3.83331	-0.00019	-5152.8
-3.2086	3.1676	-4876.0
4.67074	-0.91197	-3865.0
2.7898	-1.7661	-4098.9
1.05869	1.24727	-4763.0
-2.45616	3.61921	-4118.0
-4.9652	-1.9292	-5149.0
0.12788	2.72477	-4809.0
-8.80978	-0.47742	-4742.0
1.476	-2.13279	-3218.6
-7.00057	1.69128	-4982.0
-3.83415	-0.88879	-5165.2
2.2247	2.4241	-4441.0
-3.83222	-2.00115	-4878.2
-10.009	0.013	-4897.0
-2.0863	3.73174	-4893.0
1.3352	-2.1696	-3750.3
-6.38156	2.08075	-5192.0
-13.02938	-1.86351	-3298.5
-3.83469	3.00125	-4639.3
3.1946	-2.36109	-4397.4
-12.34714	0.22945	-4332.0
-10.726	-1.709	-4262.0
-6.99732	2.27756	-4948.0
-3.1239	3.9506	-3130.0
-3.83365	-1.01157	-5152.5
-9.36149	-0.27547	-4923.6
-3.83345	-3.33714	-4617.2
-6.9998	0.879	-5167.0
2.09276	-2.65793	-4440.0
-0.6058	3.8607	-4714.0
-6.9998	3.59959	-4056.0
-7.21246	-1.9578	-4846.0
-5.4825	-3.4404	-4190.0
1.46049	-3.9097	-4930.5
-2.5092	2.99554	-5067.0
-12.06166	-1.33077	-3612.0
-1.25978	3.87515	-4706.0
-3.22585	3.26838	-4556.0
-4.13431	3.86151	-3728.0
-8.471	0.023	-4513.0
-5.7041	0.95323	-5145.0
1.8125	0.04901	-4670.0
0.20133	2.60407	-4781.0
-13.20653	0.75573	-4803.0
