-5.74218	3.6655	-3958.0
3.3943	3.9815	-3640.0
-12.57309	3.38364	-4532.0
-4.52344	1.85983	-5013.0
-7.0916	3.7893	-3528.0
-12.49476	0.91415	-5086.0
-3.83318	-3.31001	-4737.6
-2.81697	3.72486	-2193.0
-14.63691	2.39661	-4783.0
-12.03813	1.07636	-4816.0
-3.06722	-3.59499	-4570.0
-2.5202	3.5258	-4690.0
0.91075	1.47939	-4759.0
-11.5067	-1.7382	-3542.0
-11.36935	-1.09512	-3849.0
-13.07074	-1.0544	-4007.9
-6.64772	2.11661	-4791.0
-8.5694	1.60938	-4094.0
4.9797	-2.16609	-2983.8
-7.54778	2.27907	-4997.0
4.86945	-2.31636	-888.0
-6.99878	0.59398	-5186.0
-6.99805	2.40204	-4884.0
-12.4275	-2.2491	-3871.0
-3.83301	-0.49994	-5157.7
0.5412	-2.7601	-4505.0
-13.10735	-1.02844	-4257.4
-10.7817	3.8183	-3751.0
-2.68586	3.73074	-2077.0
-10.51248	2.00845	-4588.0
-7.637	2.0434	-5086.0
-6.99901	3.46992	-4266.0
-1.03969	-2.9128	-4422.0
-2.91093	3.67207	-2342.0
-3.09488	3.57203	-3354.0
0.6306	1.91912	-4776.0
-3.35723	3.41204	-4331.0
-8.5646	2.5926	-4885.0
-12.91672	-1.89944	-3938.9
2.60941	-1.21408	-4248.0
-10.02114	-2.9786	-4121.0
-13.28882	-3.17253	-3976.0
-2.98242	3.28529	-4869.0
-3.83223	3.99831	-3608.5
-13.05609	-3.1113	-3771.0
-3.83239	-1.99946	-4815.6
-6.9419	3.8054	-3597.0
1.98402	-0.21952	-4604.0
-12.0397	-1.3896	-3827.0
4.8961	-2.41525	-1515.0
-3.83238	-3.54411	-4572.6
3.40859	-2.47939	-1803.0
-3.22238	3.46855	-3833.0
-14.87657	-3.5306	-3665.6
-5.973	0.0	-4916.0
-4.6287	2.5161	-4714.0
-9.15949	1.44287	-4629.0
-11.37966	1.37849	-5207.5
-9.28424	1.47623	-4465.0
-3.83407	0.33406	-5145.2
-1.2568	-3.9871	-4743.0
0.96956	1.3885	-4757.0
-12.07007	0.4997	-4499.0
-13.664	-1.08	-3662.0
1.9206	-2.0195	-4556.5
-3.00979	3.21365	-4935.0
-13.17102	-1.02977	-4274.0
-9.316	0.008	-5163.0
-3.20818	3.78444	-3464.0
-3.3678	3.36401	-4380.0
-3.22374	3.71946	-3607.0
-5.7867	-0.5348	-5102.0
-3.59105	3.653	-3961.0
-12.57029	-2.18064	-3210.0
-7.07362	-1.32506	-4655.0
-9.6265	3.4626	-4581.0
-11.794	0.003	-4675.0
-3.83472	-3.50175	-4612.8
-8.985	1.4617	-4317.0
-1.04949	3.84615	-4791.0
-3.83365	2.49998	-4804.1
-6.15359	3.34643	-4384.0
-4.8838	-2.0293	-4777.0
2.34708	-0.79975	-4597.0
-12.30182	2.98902	-4547.0
-4.4371	3.3479	-4261.0
-0.2477	2.4561	-4849.0
-14.1315	0.0926	-4239.0
0.248	-3.2035	-4582.0
-5.8971	3.6767	-3976.0
-2.95731	3.44409	-3696.0
-2.07923	3.97658	-2004.0
1.02053	1.30748	-4760.0
-8.7759	3.6018	-3841.0
-6.99927	0.21002	-5224.0
