146.909400	23.031500	-5951.000000
146.915800	23.067400	-5953.000000
146.922400	23.102900	-5950.000000
146.938100	23.174600	-5949.000000
146.960100	23.281300	-5937.000000
146.982100	23.388400	-5919.000000
146.989500	23.424100	-5914.000000
147.013900	23.530400	-5888.000000
147.048100	23.634500	-5866.000000
147.070900	23.703900	-5863.000000
147.093700	23.773200	-5869.000000
147.105100	23.807900	-5868.000000
147.147300	23.947600	-5873.000000
147.164500	24.055200	-5878.000000
147.170300	24.091100	-5869.000000
147.174100	24.115300	-5848.000000
147.199300	24.241700	-5881.000000
147.206100	24.280600	-5883.000000
147.226700	24.396600	-5912.000000
147.231800	24.425200	-5971.000000
147.246100	24.502900	-4961.000000
147.248300	24.514400	-4908.000000
147.253900	24.543100	-4741.000000
147.256100	24.554600	-4687.000000
147.264800	24.599700	-4769.000000
147.265700	24.604500	-4808.000000
147.272500	24.639900	-4652.000000
147.274000	24.647700	-4710.000000
147.285000	24.704800	-4694.000000
147.291900	24.740200	-5013.000000
147.295600	24.755400	-5010.000000
147.284700	26.413600	-5442.000000
147.274600	26.554600	-5471.000000
147.281700	26.562100	-5474.000000
147.276000	26.564100	-5468.000000
147.256400	26.564400	-5464.000000
147.229400	26.564300	-5463.000000
147.221600	26.561000	-5462.000000
147.218800	26.560100	-5459.000000
147.210600	26.557400	-5453.000000
147.207200	26.558400	-5448.000000
147.202900	26.560700	-5445.000000
147.198000	26.574800	-5462.000000
147.196100	26.587100	-5479.000000
147.196500	26.625800	-5495.000000
147.197700	26.667100	-5522.000000
147.197800	26.711600	-5557.000000
147.189200	26.792400	-5598.000000
147.201500	26.956600	-5626.000000
147.204600	26.993400	-5614.000000
143.332000	26.984900	-8711.000000
143.339700	26.972600	-8592.000000
143.371000	26.923600	-7981.000000
143.385500	26.899000	-7881.000000
143.399700	26.873300	-7820.000000
143.413300	26.847300	-7388.000000
143.439700	26.794600	-7087.000000
143.445600	26.781200	-6973.000000
143.464200	26.740300	-6553.000000
143.470600	26.727100	-6448.000000
143.496700	26.673000	-5892.000000
143.510200	26.646100	-5614.000000
143.516900	26.632600	-5458.000000
143.537100	26.592800	-4903.000000
143.565100	26.539600	-4507.000000
143.572000	26.526500	-4486.000000
143.586500	26.500400	-4416.000000
143.601100	26.474400	-4388.000000
143.621800	26.435700	-3810.000000
143.642000	26.397300	-3797.000000
143.648700	26.384600	-3817.000000
143.668500	26.346300	-3500.000000
143.688400	26.308700	-3398.000000
143.701600	26.284000	-3417.000000
143.715100	26.259600	-3403.000000
143.722000	26.246700	-3319.000000
143.751800	26.197400	-2884.000000
143.774100	26.160800	-2789.000000
143.781500	26.148600	-2741.000000
143.796300	26.124100	-2644.000000
143.824100	26.072900	-1886.000000
143.830700	26.060000	-2207.000000
143.850600	26.021800	-2127.000000
143.857200	26.009000	-2217.000000
143.885000	25.959000	-2333.000000
143.899800	25.933900	-2243.000000
143.914500	25.909300	-2414.000000
143.929400	25.884200	-2572.000000
143.958600	25.834300	-2540.000000
143.965400	25.821500	-2319.000000
143.940000	25.782400	-2117.000000
143.932200	25.769800	-2163.000000
143.905200	25.719700	-2222.000000
143.891600	25.694700	-2253.000000
143.884800	25.682100	-2253.000000
143.863100	25.645400	-2285.000000
143.831400	25.597500	-2390.000000
143.823500	25.585600	-2418.000000
143.808100	25.560800	-2415.000000
143.792700	25.535200	-2458.000000
143.770400	25.496500	-2535.000000
143.749900	25.458100	-1889.000000
143.743100	25.445200	-1932.000000
143.722500	25.406800	-1482.000000
143.701700	25.368200	-1524.000000
143.687700	25.342200	-1598.000000
143.673400	25.316500	-1651.000000
143.666000	25.303700	-1695.000000
143.638500	25.252900	-1873.000000
143.618500	25.214800	-3084.000000
143.612000	25.202500	-3358.000000
143.598800	25.177200	-3774.000000
143.570900	25.127200	-4264.000000
143.563700	25.114600	-4276.000000
143.542400	25.077400	-4986.000000
143.535600	25.064400	-5004.000000
143.510100	25.010800	-4940.000000
143.491200	24.993200	-5021.000000
143.459200	24.995400	-5223.000000
143.426900	24.996300	-5358.000000
143.364400	24.998500	-5647.000000
143.349900	24.999100	-5774.000000
143.306800	25.001200	-6073.000000
143.292600	25.001700	-6244.000000
143.234400	25.004300	-5876.000000
143.205300	25.005600	-5760.000000
143.190900	25.006400	-5571.000000
143.147700	25.009800	-5310.000000
143.080200	25.010100	-4735.000000
143.063400	25.009400	-4551.000000
143.029700	25.007400	-4525.000000
142.996000	25.005200	-4200.000000
142.944700	25.001700	-3712.000000
142.893700	24.998100	-3511.000000
142.876900	24.997000	-3553.000000
142.826300	24.993600	-3929.000000
142.777400	24.990200	-4196.000000
142.748600	24.987900	-3951.000000
142.719900	24.986500	-3487.000000
142.705800	24.985800	-3242.000000
142.648100	24.983100	-2708.000000
142.604700	24.982100	-2142.000000
142.606500	24.749500	-2628.000000
142.636900	24.746300	-2538.000000
142.647300	24.742100	-2553.000000
142.635000	24.741700	-2496.000000
142.630100	24.740000	-2484.000000
142.629900	24.740000	-2485.000000
142.629400	24.739700	-2511.000000
142.629200	24.739600	-2497.000000
142.629000	24.739600	-2489.000000
142.628900	24.739500	-2494.000000
142.644400	24.737400	-2549.000000
142.646800	24.736500	-2564.000000
142.628800	24.741100	-2521.000000
142.635100	24.742700	-2542.000000
142.692400	24.742700	-2843.000000
142.723100	24.741200	-2784.000000
142.737200	24.740200	-2925.000000
142.780700	24.737900	-3084.000000
142.838800	24.737200	-3798.000000
142.853500	24.737200	-3925.000000
142.881700	24.737200	-3893.000000
142.909800	24.737000	-3819.000000
142.951500	24.736100	-3964.000000
142.993300	24.735000	-4473.000000
143.007200	24.734700	-4620.000000
143.047700	24.734900	-4653.000000
143.088500	24.735000	-4660.000000
143.116400	24.734700	-4957.000000
143.144300	24.734600	-5507.000000
143.157900	24.734300	-5813.000000
143.213000	24.738800	-5816.000000
143.255500	24.743300	-6001.000000
143.270000	24.744800	-6310.000000
143.298900	24.747600	-6915.000000
143.358200	24.750400	-7246.000000
143.373000	24.750300	-7122.000000
143.416900	24.748400	-6897.000000
143.431700	24.747400	-6862.000000
143.490900	24.743100	-6377.000000
143.520700	24.741000	-5869.000000
143.550400	24.739500	-5800.000000
143.580400	24.738800	-5901.000000
143.640100	24.739400	-4996.000000
143.655100	24.739500	-5419.000000
